disbursed_amount,asset_cost,ltv,branch_id,Date_of_Birth,Employment_Type,DisbursalDate,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS_SCORE,DELINQUENT_ACCTS_IN_LAST_SIX_MONTHS,CREDIT_HISTORY_LENGTH,NO_OF_INQUIRIES,loan_default
72568,93451,79.99,2,1/4/1987,Salaried,25-09-18,1,1,1,0,0,0,0,0,0yrs 0mon,0,0
52078,63782,84.66,251,13-03-95,Self employed,31-08-18,1,0,1,1,0,0,738,0,0yrs 6mon,6,1
51303,89085,59.49,11,2/8/1986,Self employed,14-09-18,1,1,0,0,0,0,650,0,3yrs 11mon,0,0
48852,64210,79.89,105,28-09-91,Salaried,24-10-18,1,1,0,0,0,0,300,0,0yrs 0mon,0,0
41024,97600,44.57,11,1/1/1973,Self employed,29-08-18,1,1,0,0,0,0,576,0,4yrs 0mon,0,0
63447,82250,79.03,20,15-05-94,Self employed,24-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
50203,62304,82.66,67,12/7/1991,Salaried,25-08-18,1,1,0,0,0,0,798,0,4yrs 2mon,0,0
56259,73500,78.91,16,1/1/1978,Salaried,22-08-18,1,1,0,0,0,0,681,1,1yrs 1mon,1,0
61313,84500,74.56,16,20-08-71,Salaried,20-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
68317,78990,89.25,2,3/10/1982,Salaried,7/9/2018,1,1,0,0,0,0,743,0,1yrs 9mon,0,0
42894,76406,58.24,11,1/6/1993,Self employed,27-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54003,62356,88.2,35,3/7/1991,Self employed,29-08-18,1,0,0,0,1,0,832,0,0yrs 10mon,0,0
59259,81275,73.82,136,10/5/1983,Salaried,6/9/2018,1,1,0,0,0,0,719,0,3yrs 2mon,0,0
57259,92831,62.48,74,8/3/1981,Self employed,26-09-18,1,1,0,0,0,0,777,0,5yrs 8mon,0,0
57259,70160,82.67,146,1/1/1995,Salaried,22-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
53413,71743,77.92,121,8/5/1980,Self employed,30-10-18,1,1,0,0,0,0,494,0,4yrs 10mon,0,0
44394,59262,75.93,3,23-06-80,Self employed,16-08-18,1,1,1,0,0,0,0,0,0yrs 0mon,0,1
73123,111842,67.06,16,1/1/1982,,21-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
54259,63439,88.27,19,5/1/1974,Salaried,7/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
52078,64000,83.59,2,20-03-94,Self employed,20-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
52578,66133,80.9,2,15-04-94,Salaried,28-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,1
50303,66997,76.87,19,1/1/1975,Salaried,17-09-18,1,1,0,0,0,0,17,0,0yrs 2mon,0,0
51723,74300,71.22,2,12/8/1984,Salaried,20-10-18,1,1,0,0,0,0,694,0,5yrs 4mon,0,0
66411,101384,69.44,78,1/1/1965,Self employed,29-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
72717,102300,73.22,152,5/10/1995,Self employed,21-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
39442,66978,62.71,3,1/1/1970,Self employed,16-10-18,1,1,0,0,0,0,15,0,0yrs 0mon,0,0
44749,69203,66.47,67,31-05-86,Salaried,29-09-18,1,1,0,0,0,0,708,0,0yrs 6mon,0,0
27529,46510,61.28,73,9/11/1965,Self employed,23-08-18,1,1,0,0,1,0,825,0,0yrs 9mon,0,0
44909,69927,67.21,8,17-04-98,,22-09-18,1,1,0,0,0,0,738,0,0yrs 5mon,0,0
37939,63861,61.07,34,7/1/1987,Self employed,22-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
31184,64117,49.91,2,14-11-65,Salaried,27-08-18,1,1,0,0,0,0,719,0,1yrs 6mon,0,0
54303,65175,84.39,34,1/6/1989,Salaried,30-10-18,1,1,0,0,0,0,520,2,2yrs 4mon,1,0
51578,66576,79.61,14,1/1/1995,Self employed,18-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
48349,67619,73.94,5,22-12-82,Salaried,30-08-18,1,1,0,0,0,0,825,0,2yrs 1mon,0,0
56259,67660,85.72,152,10/3/1996,Self employed,25-09-18,1,1,0,0,0,0,728,0,2yrs 0mon,0,0
43934,60081,74.88,70,15-06-99,,12/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
37939,51506,75.72,103,1/1/1959,Self employed,30-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
48445,73420,67.15,65,1/10/1980,Self employed,25-09-18,1,0,0,1,0,0,738,0,1yrs 9mon,9,0
64132,76000,85.86,2,2/6/1988,Salaried,8/8/2018,1,1,0,0,0,0,653,0,2yrs 4mon,1,0
52303,66533,79.66,34,21-07-93,Self employed,25-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
53303,77140,70,79,13-08-79,Self employed,13-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
51078,60286,87.91,19,1/5/1975,Salaried,13-08-18,1,1,0,0,0,0,738,0,1yrs 2mon,0,0
59797,75681,81.39,74,5/5/1972,Self employed,24-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
90555,109000,84.4,2,13-01-90,Self employed,16-08-18,1,1,0,0,0,0,667,0,0yrs 9mon,0,0
46849,64490,74.43,73,6/6/1965,Salaried,4/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
31314,64555,51.89,8,10/8/1978,Self employed,24-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
50803,68456,75.96,18,1/1/1961,Salaried,25-10-18,1,1,0,0,0,0,543,0,1yrs 11mon,0,0
57413,70690,83.46,67,20-01-84,Salaried,30-08-18,1,1,0,0,0,0,773,0,2yrs 0mon,0,0
43394,58518,76.9,3,11/6/1990,Salaried,29-09-18,1,1,0,0,0,0,631,0,1yrs 0mon,2,1
73123,109356,68.58,19,10/2/1972,Self employed,23-10-18,1,1,0,0,0,0,657,0,1yrs 7mon,0,0
66882,85812,79.24,48,8/8/1991,Salaried,24-10-18,1,0,0,1,0,0,615,0,0yrs 10mon,0,0
68169,81850,84.91,43,20-07-67,Self employed,8/9/2018,1,1,0,0,0,0,732,0,11yrs 4mon,0,0
52303,61476,86.21,136,26-10-94,Self employed,27-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
59947,75156,81.16,48,12/5/1994,Self employed,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
62213,72076,87.41,16,12/2/1972,Salaried,7/9/2018,1,1,1,0,0,0,0,0,0yrs 0mon,1,0
56223,65595,88.42,61,18-12-96,Salaried,17-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
45849,62874,74.75,20,10/6/1972,Self employed,11/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
48149,63506,78.73,16,1/4/1974,Salaried,17-09-18,1,1,0,0,0,0,836,0,2yrs 3mon,0,0
54413,70227,79.74,18,1/1/1962,Self employed,19-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
56759,69598,83.34,62,1/1/1967,Self employed,31-10-18,1,1,0,0,0,0,17,0,0yrs 0mon,0,0
49003,63461,79.89,61,27-12-76,Self employed,13-08-18,1,1,0,0,0,0,300,0,12yrs 1mon,0,0
55514,63960,89.9,15,1/1/1978,Salaried,11/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
55759,63597,89.63,162,25-07-90,Self employed,11/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
69817,82108,87.69,250,1/1/1988,Self employed,23-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
63846,74859,89.23,249,24-05-78,Self employed,29-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
77751,114802,69.69,11,25-11-94,Self employed,23-10-18,1,0,0,1,0,0,16,0,0yrs 0mon,0,0
51353,66501,82.71,5,7/12/1997,,29-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
44849,64927,70.85,70,7/9/1957,Salaried,26-10-18,1,1,0,0,0,0,825,0,13yrs 1mon,0,0
52228,73313,73.66,16,1/1/1985,Salaried,22-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
59399,76200,79.99,2,17-08-94,Salaried,10/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
49303,65829,77.47,3,1/1/1996,Self employed,30-08-18,1,1,0,1,0,0,825,0,0yrs 6mon,1,0
68724,83071,84.39,43,5/5/1974,Self employed,30-10-18,1,0,0,1,0,0,300,0,9yrs 9mon,2,0
56513,98397,59.45,11,1/1/1993,Self employed,25-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
55000,67500,84,147,25-06-66,Salaried,6/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,2,1
46949,64600,74.92,67,7/6/1965,Self employed,23-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
69357,93449,78.12,19,1/7/1964,Self employed,3/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
82686,164693,51.61,103,23-12-96,Self employed,9/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
65182,76536,87.93,36,13-01-93,Self employed,25-08-18,1,0,1,1,0,0,609,0,5yrs 5mon,0,0
53031,68428,79.35,78,1/1/1992,Self employed,20-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
61433,87137,73.45,138,25-10-71,Self employed,16-08-18,1,1,0,0,0,0,15,0,0yrs 0mon,1,0
71623,102644,71.12,103,1/1/1992,Self employed,21-09-18,1,1,0,0,0,0,825,1,1yrs 7mon,1,1
64524,78881,88.74,7,1/1/1967,Self employed,25-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54078,81000,67.9,2,4/4/1989,Salaried,6/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54513,70000,80,248,3/8/1997,Salaried,20-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
50703,67301,77.86,34,21-09-60,Self employed,17-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
50000,73300,69.58,147,14-10-92,Self employed,26-09-18,1,1,0,0,0,0,571,1,1yrs 1mon,0,1
49303,69551,73.33,130,5/10/1971,Self employed,21-09-18,1,1,0,0,0,0,845,0,1yrs 11mon,0,0
56413,68310,84.91,152,1/1/1977,Self employed,25-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60213,72301,84.37,16,26-03-85,Salaried,21-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
54059,72080,77.69,16,10/9/1980,Self employed,14-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
48803,64091,79.57,68,10/8/1964,Salaried,13-10-18,1,1,0,0,0,0,392,0,2yrs 0mon,0,0
43894,78446,57.36,2,1/12/1992,Salaried,17-10-18,1,1,0,0,0,0,738,0,1yrs 3mon,0,0
32961,65002,52.15,18,1/1/1965,Self employed,29-08-18,1,1,0,0,0,0,16,0,1yrs 1mon,0,0
60059,76400,79.99,2,1/3/1994,Salaried,30-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
50303,72220,72,3,2/1/1995,Salaried,29-10-18,1,1,0,0,0,0,680,0,0yrs 6mon,2,1
54303,65368,84.14,34,22-09-86,Self employed,23-09-18,1,0,0,1,0,0,300,0,4yrs 6mon,0,0
62847,72522,89.49,82,1/1/1971,Salaried,17-08-18,1,1,0,0,0,0,825,0,0yrs 10mon,0,0
47839,69414,71.1,5,24-08-65,Salaried,16-10-18,1,1,1,0,0,0,585,1,6yrs 5mon,0,0
43394,62188,72.36,34,1/1/1978,Self employed,6/8/2018,1,1,0,0,0,0,646,0,3yrs 0mon,0,0
56900,73609,79.75,63,13-06-92,Self employed,20-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54249,68778,82.88,138,17-12-80,Self employed,31-10-18,1,1,0,0,0,0,653,0,7yrs 8mon,0,1
70817,98000,74.49,2,21-08-66,Self employed,21-08-18,1,1,0,0,1,0,0,0,0yrs 0mon,0,1
79976,112550,72.86,18,7/7/1988,Salaried,11/8/2018,1,0,0,0,1,0,681,0,2yrs 8mon,0,1
52553,69224,78.01,105,24-04-75,Self employed,17-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
34439,65793,54.72,162,7/5/1996,Salaried,20-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
42210,74806,58.82,1,1/1/1988,Self employed,16-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
53303,90900,60.51,10,19-07-70,Self employed,30-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
61447,78023,81.39,251,11/6/1987,Self employed,14-10-18,1,0,1,1,0,0,0,0,0yrs 0mon,0,1
57559,81284,73.82,104,1/1/1981,Self employed,8/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
45879,73466,66.7,11,5/12/1960,Self employed,27-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
57513,74021,79.03,251,20-03-75,Self employed,29-10-18,1,0,0,0,1,0,657,0,1yrs 8mon,0,1
76086,99500,80,10,8/4/1994,Self employed,20-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
27981,49925,60.09,3,10/4/1984,Salaried,14-10-18,1,1,1,0,0,0,723,0,2yrs 1mon,1,0
57559,76069,77.96,61,17-08-78,Self employed,22-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
39894,65906,62.97,36,1/3/1991,Salaried,23-08-18,1,0,1,1,0,0,706,0,1yrs 2mon,0,0
58773,79321,78.16,162,24-09-88,Self employed,29-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
59647,68616,89.92,162,4/11/1990,Self employed,20-08-18,1,1,0,0,0,0,15,0,0yrs 0mon,1,0
82386,112300,74.98,8,1/1/1977,Self employed,26-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
47345,66372,73.52,67,12/8/1992,Self employed,30-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
32313,67829,49.87,254,10/12/1967,Salaried,7/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60947,78274,80.49,159,13-10-88,Salaried,31-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
38839,58281,68.29,15,1/1/1993,Salaried,12/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
63213,93350,69.63,152,2/5/1968,Self employed,23-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
52303,64150,82.62,34,15-12-64,Self employed,22-10-18,1,1,0,0,0,0,607,1,2yrs 0mon,0,1
41494,70697,60.26,165,6/12/1969,Salaried,24-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
36439,65991,57.58,34,26-06-92,Salaried,24-08-18,1,1,0,0,0,0,350,0,6yrs 3mon,0,0
48849,63812,78.36,20,1/1/1983,Self employed,21-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54913,67556,84.82,3,1/1/1971,Salaried,30-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,1
55259,74500,75.17,16,5/7/1988,Salaried,6/8/2018,1,1,0,0,0,0,749,0,2yrs 3mon,0,0
49881,68143,77.78,36,1/10/1982,Self employed,8/9/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
47233,60764,84.75,74,28-12-89,Salaried,31-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
42710,66000,66.67,248,23-12-85,Self employed,16-08-18,1,1,0,0,0,0,771,0,1yrs 9mon,1,0
48349,70072,71.36,11,1/1/1970,Self employed,16-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
51578,59481,89.1,61,1/6/1985,Salaried,20-08-18,1,1,0,0,0,0,622,1,4yrs 7mon,0,1
55959,70499,85.11,5,10/6/1977,Self employed,19-09-18,1,1,0,0,0,0,571,0,1yrs 10mon,0,0
55660,79290,73.15,8,20-05-93,Salaried,25-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
69823,80958,87.33,2,5/11/1978,Self employed,31-10-18,1,1,0,0,0,0,488,0,7yrs 10mon,0,0
85389,116040,74.97,67,14-07-96,Salaried,12/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
55159,62972,88.93,72,7/8/1986,Salaried,16-10-18,1,1,0,0,0,0,795,0,1yrs 9mon,0,1
61650,91400,69.69,48,9/6/1967,Salaried,7/9/2018,1,1,0,0,0,0,836,0,2yrs 10mon,0,0
37439,60797,64.15,42,1/1/1970,Self employed,29-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
45389,60025,79.97,3,12/1/1995,Salaried,28-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
43894,70431,63.18,48,12/3/1970,Self employed,31-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
57013,72500,80,2,3/8/1989,Self employed,22-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
47059,60382,81.15,34,23-10-73,Self employed,10/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
94490,144937,68.31,78,11/11/1994,Salaried,31-10-18,1,1,1,0,0,0,17,0,0yrs 0mon,0,0
53503,60850,89.89,153,1/1/1971,Self employed,27-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
59400,76258,80.65,147,1/1/1970,Salaried,30-10-18,1,1,0,0,0,0,749,0,2yrs 5mon,0,1
52520,70480,78.04,8,10/2/1978,Salaried,17-08-18,1,1,0,0,0,0,796,0,2yrs 11mon,0,0
62947,79130,80.88,136,9/10/1997,Self employed,24-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
45145,58053,80.96,146,6/5/1983,Self employed,15-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
38540,55328,71.84,147,1/1/1995,Salaried,13-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
52803,61300,88.09,136,3/3/1993,Salaried,6/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
48803,62438,80.88,34,30-06-78,Self employed,7/8/2018,1,1,0,0,0,0,15,0,0yrs 1mon,1,0
45749,65029,72.28,67,26-05-85,Salaried,16-09-18,1,1,0,0,0,0,825,0,2yrs 9mon,0,0
55013,64520,86.79,146,30-08-91,Salaried,1/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
65169,86925,77.08,10,15-05-97,Self employed,11/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
59133,71762,85,5,1/1/1977,Self employed,28-09-18,1,1,0,0,0,0,597,0,2yrs 0mon,0,0
70123,114660,62.79,9,14-12-95,Self employed,24-08-18,1,1,1,0,0,0,0,0,0yrs 0mon,0,0
49143,58900,85,3,1/1/1985,Self employed,20-09-18,1,1,0,0,0,0,300,0,4yrs 4mon,1,0
52649,70033,79.25,162,20-04-82,Self employed,22-09-18,1,1,0,0,0,0,818,0,1yrs 0mon,0,0
73622,99862,75.1,2,16-07-91,Salaried,27-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56513,73262,79.85,251,30-03-70,Self employed,30-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
45045,60650,77.49,147,1/1/1972,Salaried,14-08-18,1,1,0,0,0,0,738,0,1yrs 1mon,0,0
46849,63004,76.19,160,7/8/1988,Salaried,21-09-18,1,0,0,1,0,0,678,2,3yrs 9mon,0,0
54259,77403,72.35,7,1/1/1986,Self employed,11/10/2018,1,0,0,1,0,0,731,0,4yrs 2mon,0,0
60638,74535,87.21,103,11/6/1989,Salaried,19-09-18,1,1,0,0,0,0,18,0,1yrs 1mon,0,0
40210,64816,64.8,20,17-05-90,Self employed,16-08-18,1,1,0,0,0,0,300,0,3yrs 11mon,0,1
74251,86500,87.86,2,14-08-88,Salaried,18-08-18,1,1,0,0,0,0,790,0,1yrs 11mon,0,0
42044,70497,61.56,13,19-06-80,Self employed,25-08-18,1,1,0,0,0,0,630,3,2yrs 2mon,0,0
53303,74837,73.49,65,25-06-69,Self employed,26-10-18,1,0,1,1,0,0,825,0,0yrs 6mon,0,0
64882,102500,65.37,255,11/6/1994,Self employed,7/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
68817,105500,67.3,255,8/7/1983,Self employed,13-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
29984,79222,39.13,18,7/7/1972,Self employed,21-10-18,1,1,0,0,0,0,18,0,1yrs 9mon,0,1
45394,71589,67.75,160,27-09-81,Self employed,11/9/2018,1,1,1,0,0,0,662,1,4yrs 4mon,0,0
35589,80754,45.82,8,2/3/1984,Salaried,10/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54659,62150,89.94,153,1/1/1977,Salaried,26-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
53261,69482,78.37,15,1/1/1980,Self employed,8/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
74439,95600,81.59,5,12/5/1973,Salaried,29-10-18,1,1,0,0,0,0,300,2,15yrs 9mon,0,0
53303,66419,81.3,146,2/5/1995,Salaried,9/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
72623,104832,70.59,103,1/1/1982,Salaried,14-09-18,1,1,1,0,0,0,710,0,0yrs 6mon,2,0
26874,68438,41.64,5,20-08-69,Salaried,22-08-18,1,0,0,1,0,0,598,0,5yrs 3mon,0,0
53413,72984,75.63,147,2/7/1990,Self employed,27-10-18,1,1,0,0,0,0,710,0,0yrs 7mon,0,0
55259,66283,84.49,34,1/6/1980,Salaried,25-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
42994,59150,76.08,146,7/2/1995,Salaried,29-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,1
62947,72658,89.46,162,28-11-96,Salaried,29-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
50903,58475,88.93,78,1/6/1967,Self employed,7/8/2018,1,1,0,0,0,0,783,0,4yrs 4mon,0,1
54303,77449,71.01,16,9/4/1987,Salaried,29-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56259,77398,74.94,103,15-02-82,Self employed,31-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60495,72409,85,136,5/10/1979,Salaried,18-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
58847,75938,80.2,36,1/1/1986,Self employed,7/9/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
54259,71602,78.21,3,10/11/1991,Self employed,30-10-18,1,1,0,0,0,0,569,0,1yrs 10mon,0,0
59447,78130,78.08,2,8/7/1977,Self employed,27-10-18,1,1,0,0,0,0,738,0,0yrs 11mon,0,0
51353,79079,68.29,1,1/1/1995,,28-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54259,62949,88.96,34,31-03-81,Self employed,28-08-18,1,1,0,0,0,0,585,0,11yrs 2mon,0,0
39394,51400,78.79,14,1/1/1969,Self employed,31-10-18,1,1,0,0,0,0,300,1,1yrs 6mon,0,0
95490,164482,60.8,103,22-02-79,Self employed,25-09-18,1,1,1,0,0,0,458,0,6yrs 0mon,0,0
59447,76500,79.74,2,28-08-91,Salaried,29-08-18,1,1,0,0,0,0,564,0,2yrs 1mon,0,0
58759,76090,78.85,9,1/1/1991,Self employed,30-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
58947,67496,89.63,73,15-10-85,Self employed,28-09-18,1,1,1,0,0,0,836,0,2yrs 0mon,0,0
57013,69178,85.29,61,1/6/1964,Self employed,12/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
64526,85072,78,251,19-04-86,Salaried,15-10-18,1,0,1,0,0,0,705,0,1yrs 4mon,0,0
33700,46667,74.79,73,10/6/1989,Salaried,3/10/2018,1,1,0,0,0,0,708,0,0yrs 6mon,1,1
54303,75500,72.85,1,1/11/1994,Self employed,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49000,57100,87.74,15,15-04-63,Salaried,31-08-18,1,1,0,0,0,0,825,0,0yrs 6mon,0,0
51303,80210,66.08,42,11/1/1992,Self employed,19-10-18,1,1,0,0,0,0,15,0,0yrs 0mon,0,0
59197,72425,84.23,74,1/1/1968,Self employed,26-10-18,1,0,0,1,0,0,708,0,0yrs 8mon,0,1
43394,68659,64.08,136,18-02-75,Salaried,26-09-18,1,1,0,0,0,0,845,0,2yrs 10mon,0,0
60947,83609,75.35,1,25-02-95,Salaried,10/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
67782,95327,72.28,36,1/1/1994,Salaried,30-09-18,1,0,0,1,0,0,603,0,1yrs 8mon,1,0
28784,46500,65.59,147,1/1/1986,Salaried,4/9/2018,1,1,0,0,0,0,737,0,0yrs 5mon,0,0
30745,57505,57.21,3,17-06-79,Self employed,6/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
51803,73710,71.23,146,21-04-93,Salaried,25-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
36179,66992,56.72,202,1/6/1996,Self employed,3/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49303,68044,74.22,48,6/4/1968,Salaried,3/8/2018,1,1,0,0,0,0,683,0,3yrs 6mon,0,0
49078,72990,69.87,152,15-11-90,Self employed,27-09-18,1,1,0,0,0,0,300,0,2yrs 5mon,1,0
48778,62000,81.77,135,13-02-93,Self employed,19-09-18,1,1,0,0,0,0,825,0,1yrs 2mon,0,0
62189,90163,73.2,3,8/3/1988,Salaried,30-08-18,1,1,0,0,0,0,763,0,0yrs 8mon,0,0
62063,70128,89.62,2,6/5/1992,Salaried,6/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
50303,73008,71.23,103,8/3/1992,Self employed,20-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
65382,75000,89.33,2,1/7/1980,Self employed,19-09-18,1,1,0,0,0,0,485,1,5yrs 9mon,1,1
50303,62070,83.78,79,15-07-77,Salaried,20-08-18,1,1,0,0,0,0,17,0,4yrs 2mon,0,0
54103,61577,89.32,136,14-04-74,Salaried,29-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49303,62414,81.71,79,1/1/1992,Salaried,20-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
51078,62781,84.42,61,1/6/1983,Salaried,29-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
44949,62320,74.78,10,24-03-78,Self employed,27-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
48042,68423,74.54,101,4/12/1976,Self employed,17-09-18,1,1,0,0,0,0,738,0,0yrs 4mon,0,0
43929,76225,60.35,8,20-03-90,Salaried,27-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
58313,76184,78.89,251,4/6/1965,Self employed,30-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
52303,60650,89.04,250,1/1/1989,Self employed,31-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
51303,58590,89.61,153,1/1/1997,Self employed,18-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
50518,68580,77.28,3,1/10/1976,Salaried,23-10-18,1,1,0,0,1,0,18,0,11yrs 3mon,0,0
39894,58105,70.56,70,1/6/1984,Salaried,29-08-18,1,1,0,0,0,0,738,0,0yrs 4mon,1,0
52303,73998,72.97,16,1/1/1985,Self employed,28-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
61497,79473,79.27,13,22-10-72,Self employed,6/8/2018,1,1,0,0,0,0,453,1,3yrs 0mon,0,1
